file,onset,offset,word,orig_utt_type,orig_present,new_utt_type,new_present
03_06,4160020,4161400,Snowmen+at+christmas,d,n,d,n
03_06,4177740,4180840,snowman,r,n,r,n
03_06,4181840,4188930,holly,r,n,r,n
03_06,4181840,4188930,hat,r,n,r,n
03_06,4188930,4189710,arms,r,n,r,n
03_06,4209160,4209820,snowmen,r,n,r,n
03_06,4209820,4211000,street,d,n,r,n
03_06,4216200,4218650,lamp+lights,r,n,r,n
03_06,4219260,4222480,snow,r,n,r,n
03_06,4246640,4249410,snowman,r,n,r,n
03_06,4268300,4270350,snowmen,r,n,r,n
03_06,4272620,4274820,icicles,r,n,r,n
03_06,4275620,4282920,tree,r,n,r,n
03_06,4275620,4282920,snow,r,n,r,n
03_06,4300180,4302170,snow+cones,r,n,r,n
03_06,4300180,4302170,ice+cream,r,n,r,n
03_06,4302170,4303170,ice+sweets,r,n,r,n
03_06,4312800,4317260,snowman,r,n,r,n
03_06,4333140,4340770,snow,r,n,r,n
03_06,4333140,4340770,presents,r,n,r,n
03_06,4333140,4340770,bag,r,n,r,n
03_06,4341920,4345700,reindeer,r,n,r,n
03_06,4341920,4345700,Santa,r,n,r,n
03_06,4341920,4345700,cocoa,r,n,r,n
03_06,5561030,5562470,flowers,r,y,r,y
03_06,5609650,5611330,pool,d,y,d,n
03_06,5611330,5611940,pool,d,y,d,n
03_06,5611330,5611940,floaty,d,y,d,n
03_06,5662290,5664420,sun,r,y,r,n
03_06,5666930,5668970,moon,r,y,r,n
03_06,5668970,5670060,moon,r,y,r,n
03_06,5678190,5678790,light,r,n,r,n
03_06,5714820,5716130,books,q,y,q,n
03_06,5721890,5723090,jars,r,y,r,n
03_06,5721890,5723090,fireflies,r,y,r,n
03_06,5723910,5724510,stars,r,y,r,n
03_06,5730440,5731840,lion,r,y,r,y
03_06,5731840,5733820,bear,r,y,r,y
03_06,5737400,5739180,stars,d,n,d,y
03_06,5741290,5744390,sky,d,y,r,y
03_06,5741290,5744390,stars,d,y,r,y
03_06,5815930,5817090,face,d,n,d,n
03_06,5815930,5817090,marshmallow,d,n,d,n
03_06,5838210,5840550,light,r,n,r,y
03_06,5851880,5852620,sun,r,y,r,y
03_06,5853070,5854130,star,r,y,r,y
03_06,5888110,5894140,Listen+to+the+wind+the+story+of+dr+greg+and+three+cups+of+tea,d,y,d,n
03_06,5928350,5929700,mountains,r,y,r,y
03_06,5933180,5934910,food,r,y,r,y
03_06,5935610,5938570,clothes,r,y,r,y
03_06,5942370,5943770,toys,r,y,r,y
03_06,5943770,5944370,books,r,y,r,y
03_06,5944370,5946110,pencils,r,y,r,y
03_06,5956710,5959110,sticks,r,y,r,y
03_06,5976800,5978070,food,r,y,r,y
03_06,5976800,5978070,tea,r,y,r,y
03_06,5978670,5980050,fire,r,y,r,y
03_06,5978670,5980050,bed,r,y,r,y
03_06,5985450,5987660,mountains,r,y,r,y
03_06,6071020,6075610,mountain,r,y,r,y
03_06,6111310,6114680,box,r,y,r,y
03_06,6116640,6117770,bridge,r,y,r,y
03_06,6118610,6119680,bridge,r,y,r,y
03_06,6120400,6121420,building+supplies,r,y,r,y
03_06,6137910,6140540,bridge,r,y,r,y
43_06,23362270,23364270,fruit,d,y,d,y
43_06,23362270,23364270,pears,d,y,d,y
43_06,23367870,23368870,fruit,d,y,d,y
43_06,23367870,23368870,pears,d,y,o,o
43_06,23383210,23384940,spoons,d,y,n,y
43_06,23384940,23386050,pears,d,y,d,y
43_06,23387660,23389650,pears,q,y,d,y
43_06,23387660,23389650,spoons,q,y,d,y
43_06,23419210,23420020,food,d,y,i,y
43_06,23421090,23422870,hair,d,y,i,y
43_06,23433510,23435700,fridge,d,n,d,n
43_06,23447730,23451370,mouth,d,y,d,y
43_06,23483000,23484030,mouth,d,y,d,y
43_06,23506270,23507850,spoon,d,y,d,y
43_06,23509980,23511000,food,d,y,d,y
43_06,23518360,23519940,spoon,d,y,d,y
43_06,23522370,23523210,food,d,y,d,y
43_06,23535220,23539960,pears,d,y,i,y
43_06,23565840,23566850,pears,d,y,d,y
43_06,23586320,23588280,head,d,y,d,y
43_06,23586320,23588280,hairs,d,y,d,y
43_06,23601040,23602240,water,q,y,q,n
43_06,23618960,23620260,meatball,q,y,d,n
43_06,23620260,23621260,meatball,q,y,n,n
43_06,23628780,23630060,pears,d,y,d,n
43_06,23630670,23632500,pears,q,y,q,n
43_06,23662320,23663530,face,i,y,i,n
43_06,23669580,23671490,foot,d,y,d,n
43_06,23677940,23680310,baby,q,y,d,n
43_06,23677940,23680310,house,q,y,d,n
43_06,23740080,23744000,hat,q,y,q,n
43_06,23744000,23745990,hat,d,y,d,n
43_06,23760040,23760840,hat,d,y,d,n
43_06,23797200,23798000,swing,d,y,d,y
43_06,23798000,23799010,cushions,d,y,d,n
43_06,23800300,23801540,cushion,q,y,q,n
43_06,23850900,23852770,baby,q,y,q,y
43_06,23850900,23852770,face,q,y,q,y
43_06,23954890,23957450,skin,d,y,d,y
43_06,23954890,23957450,skin,d,y,d,y
43_06,23974920,23976830,leg,d,y,d,n
43_06,24055540,24056750,pool,d,n,d,y
43_06,24104240,24106580,eyes,s,n,s,n
43_06,24120210,24121490,piano,q,y,q,y
43_06,24128240,24129290,piano,d,y,d,y
43_06,24134240,24137390,piano,d,y,d,y
43_06,24234460,24235750,head,i,y,i,n
43_06,24245860,24246660,ball,q,y,d,y
43_06,24251130,24254080,hair,q,y,o,o
43_06,24310460,24314710,vacuum,q,y,n,y
43_06,24315660,24320220,cat+treats,d,n,d,n
43_06,24333100,24334100,microphone,q,y,q,n
43_06,24349590,24354600,mouth,i,y,d,y
43_06,24383910,24384930,drink,d,y,d,n
43_06,24392330,24393330,drink,q,y,q,n
43_06,24467570,24468350,Carl,q,y,o,o
43_06,24468350,24469170,Carl,q,y,o,o
43_06,24482790,24483900,bed,d,y,d,n
43_06,24840960,24843580,house,d,y,d,n
43_06,24892340,24893430,dog,q,y,q,y
22_06,34178980,34180830,spoon,d,y,d,y
22_06,34631720,34633300,mouth,q,y,q,n
22_06,34638960,34640010,spoon,q,y,q,y
22_06,34767840,34769080,bowl,d,y,d,y
22_06,34769080,34771490,bowl,d,y,d,y
22_06,34811640,34812240,nose,d,y,d,y
22_06,34863190,34864000,face,d,y,d,y
22_06,34883700,34884700,ring,q,y,d,y
22_06,35036470,35038300,mail,q,y,q,n
22_06,35087760,35088800,shadow,q,y,q,y
22_06,35232240,35234750,hair,d,y,d,y
22_06,35546000,35549890,hot+dog,d,n,d,n
22_06,35546000,35549890,hamburgers,d,n,d,n
22_06,35550750,35554060,hot+dog,d,n,d,n
22_06,35550750,35554060,hamburgers,d,n,d,n
22_06,35748120,35754030,zucchini,d,y,d,n
22_06,35748120,35754030,zucchini,d,n,d,n
22_06,35782510,35783710,owl,q,y,q,y
22_06,35835930,35836990,owl,q,y,q,y
22_06,35839400,35841410,nose,d,y,d,n
22_06,35843360,35844600,nose,q,y,q,y
22_06,35882260,35884200,owl,d,y,d,y
22_06,35889780,35891350,owl,q,y,q,y
22_06,35895350,35896950,owl,q,y,d,y
22_06,36085430,36086750,shirt,d,y,d,y
22_06,36218710,36220730,toy,q,y,q,y
22_06,36291020,36292110,shadow,q,y,q,n
22_06,42313860,42315180,diaper,n,y,q,n
22_06,42342370,42344230,socks,d,y,d,n
22_06,42352980,42353980,hands,d,y,d,y
22_06,42373220,42375990,leg,u,y,q,n
22_06,42404450,42405450,bow,q,n,q,n
46_06,32545980,32546980,sun+porch,d,n,d,n
46_06,32838860,32840100,shuttle,d,n,d,n
46_06,33397030,33397920,house,d,n,d,n
46_06,33401550,33402350,house,q,n,d,n
46_06,33629420,33630880,eyes,d,n,d,y
46_06,33673300,33683280,bush,d,n,d,n
46_06,34564640,34567400,bed,d,n,d,n
46_06,34868150,34871370,car,d,n,n,n
46_06,35111090,35115550,solids,d,n,d,n
46_06,35193950,35195030,tv,d,y,d,y
46_06,35381200,35383120,feets,q,y,q,y
46_06,35383920,35385260,feets,q,y,q,y
46_06,35503860,35504860,milk,d,n,i,y
46_06,35505820,35507330,sweet+potatoes,d,n,d,n
46_06,35519240,35520730,bed+time,d,n,d,n
46_06,35527450,35530060,food,d,n,d,n
46_06,35656330,35658890,binky,d,y,i,y
46_06,35656330,35658890,binky,i,y,d,y
46_06,35663160,35664160,napkin,d,n,d,n
46_06,35702110,35703530,pants,q,n,q,y
46_06,35704970,35706220,pooty+pants,q,n,n,y
46_06,35708840,35710000,pants,d,n,d,y
46_06,36203770,36204770,face,q,y,q,n
46_06,36299750,36302110,napkin,q,n,q,y
46_06,36528490,36529740,sweet+potatoes,q,n,q,n
46_06,36765670,36768030,lips,q,y,q,y
46_06,36959200,36960740,jar,d,y,d,y
18_06,28678530,28679570,bread,q,y,q,y
18_06,28735170,28736500,doggy,d,n,d,n
18_06,28738770,28739370,doggy,d,n,d,n
18_06,28853070,28854380,milk,q,n,q,n
18_06,28860440,28861340,legs,d,y,d,y
18_06,28862430,28863900,hands,d,y,d,n
18_06,28887980,28890380,bottle,d,n,d,n
18_06,28891180,28892800,bottle,d,n,d,n
18_06,28895910,28898570,baby,q,n,q,y
18_06,28919180,28919980,milk,q,y,q,n
18_06,28972820,28975230,milk,d,y,d,n
18_06,28977780,28978910,milk,d,y,d,n
18_06,29001060,29002090,burp+pad,d,n,d,n
18_06,29033750,29036690,spoon,q,n,q,n
18_06,29038730,29040850,baby,q,n,q,n
18_06,29045860,29046630,spoons,d,y,d,y
18_06,29046630,29048170,spoons,d,y,d,y
18_06,29514650,29518080,milk,d,y,d,y
18_06,29518080,29519150,bottle,d,y,d,y
18_06,29569340,29571070,baby,d,n,d,y
18_06,29585570,29586240,button,d,n,d,y
18_06,29614960,29615830,dishwasher,q,y,q,y
18_06,29831630,29833550,cheerios,d,n,d,y
18_06,29841650,29844230,sandwich,d,n,d,n
18_06,29858030,29859710,diaper,d,y,d,y
18_06,29868140,29869250,sandwich,d,y,d,y
18_06,29901900,29904440,tummy,q,n,q,n
18_06,29959730,29962970,cheese+stick,d,y,d,n
18_06,29990090,29994060,bottle,d,n,d,y
18_06,30074900,30076520,noses,d,n,d,n
18_06,30307730,30309710,poopy,d,n,d,y
18_06,30422890,30429020,cheeks,d,y,d,y
18_06,30572140,30573120,lights,n,y,n,y
18_06,30573120,30574510,lights,d,y,q,y
18_06,30642350,30648900,baby,n,n,n,n
18_06,30642350,30648900,baby,n,n,n,n
18_06,30642350,30648900,baby,n,n,n,n
18_06,30652960,30654250,doll,d,n,d,n
18_06,30683170,30685710,chest,q,n,q,n
18_06,30736390,30737390,diaper,d,y,d,y
18_06,30742270,30749070,diaper,d,y,d,n
18_06,30750830,30753730,diaper,d,n,d,n
18_06,30750830,30753730,diaper,d,n,d,n
18_06,30763900,30764960,door,d,y,d,y
18_06,30765760,30767210,door,d,y,d,y
18_06,30771090,30772190,diapers,q,n,q,n
18_06,30785110,30788300,diaper,n,n,n,n
18_06,30790000,30793870,diaper,d,y,d,y
18_06,30816090,30817090,diapes,q,n,q,n
18_06,30817990,30819310,baby+diapers,d,y,q,n
18_06,30822760,30823590,Elmo,n,y,n,y
18_06,30823590,30824720,Elmo,n,y,n,y
18_06,30825640,30826410,diaper,d,y,d,y
18_06,30828960,30830880,Elmo,d,y,d,y
18_06,30835480,30836630,Elmo,n,y,d,y
18_06,30844870,30845870,baby,n,n,n,n
18_06,30844870,30845870,baby,n,n,n,n
18_06,30846670,30849480,baby,s,n,n,n
18_06,30846670,30849480,baby,s,n,n,n
18_06,30863080,30864610,diaper,d,y,d,n
18_06,30878400,30879440,poopies,d,n,n,n
18_06,30881750,30883960,poopies,d,n,n,n
18_06,30899700,30900590,sweater,q,n,d,n
18_06,30903240,30905290,snaps,d,y,d,y
18_06,30917090,30917890,pants,d,n,d,n
18_06,31113670,31114790,ice+cream+cone,q,n,d,n
18_06,31121230,31129220,book,n,y,n,n
18_06,31290140,31291230,ice+cream+cone,q,n,q,y
18_06,31608610,31610460,whipped+cream,q,n,q,n
18_06,31616280,31618170,cups,d,n,d,n
18_06,31621340,31624410,pants,i,n,i,n
18_06,31638940,31642590,feet,q,n,q,n
18_06,31643710,31644950,feet,q,n,q,n
18_06,31643710,31644950,chocolate+milk,q,n,q,n
18_06,31656930,31658720,chocolate+milk,d,n,d,n
18_06,31656930,31658720,whipped+cream,d,n,d,n
18_06,31676210,31677210,mug,n,n,d,y
18_06,31677210,31681510,mug,q,n,d,y
18_06,31677210,31681510,mug,d,n,q,y
18_06,31682180,31686470,mug,q,n,q,y
18_06,31725170,31726000,pants,d,n,d,n
18_06,31727840,31730800,pants,d,n,d,n
18_06,31735280,31736430,pajamas,d,n,d,n
18_06,31739510,31741250,jeans,d,n,d,n
18_06,31742200,31743880,jeans,q,n,q,n
18_06,31751840,31752800,shirt,q,n,q,n
18_06,31782730,31784490,diaper,d,n,d,n
18_06,31784490,31785490,diaper,d,n,d,n
32_06,37252620,37254890,raspberries,d,n,d,n
32_06,37258920,37261150,kitty,d,y,d,y
32_06,37258920,37261150,kitty,d,y,d,y
32_06,37264060,37265640,chairs,d,y,d,y
32_06,37264060,37265640,kitty,d,y,d,y
32_06,37321960,37325190,chair,d,y,d,y
32_06,37321960,37325190,chair,d,y,d,y
32_06,37330450,37331880,kitty,d,y,d,y
32_06,37431460,37433230,ambulance,q,n,d,n
32_06,37434030,37436390,police+car,q,n,d,n
32_06,37434030,37436390,fire+truck,q,n,d,n
32_06,37444670,37446720,ambulance,d,y,d,n
32_06,37444670,37446720,ambulance,d,n,d,n
32_06,37459370,37461290,road,d,n,d,y
32_06,37482600,37485780,fire+truck,d,y,d,n
32_06,37482600,37485780,fire+truck,d,y,d,n
32_06,37494810,37496600,vehicles,d,n,d,n
32_06,37516510,37517810,pond,d,n,d,y
32_06,37524930,37528330,seaweed,d,n,d,n
32_06,37528330,37529510,seaweed,d,n,d,n
32_06,37606840,37609900,shower,d,n,d,n
32_06,37624080,37625090,baby,d,y,d,n
32_06,37635110,37637890,fairies,d,y,d,y
32_06,37653820,37655490,doggy,d,y,d,y
32_06,37657510,37659020,doggies,d,y,d,y
32_06,37666710,37669730,doggy,d,n,d,y
32_06,37666710,37669730,doggies,d,n,d,y
32_06,37671780,37674500,doggies,d,n,d,y
32_06,37683400,37684400,doggies,d,n,d,y
32_06,37687800,37689230,door,d,n,d,n
32_06,37703660,37706620,stairs,s,y,s,n
32_06,37707800,37709670,stairs,s,y,s,n
32_06,37754020,37756340,crow,d,y,d,n
32_06,37754020,37756340,birdies,n,y,n,n
32_06,37759530,37760970,crow,d,y,d,n
32_06,37788490,37789330,fire+trucks,d,y,d,n
32_06,37790660,37791600,police+car,d,y,d,n
32_06,37791600,37793620,ambulance,d,y,d,n
32_06,37824310,37825640,kitty,d,y,d,n
32_06,37835170,37836650,kitty,i,y,i,y
32_06,37842760,37843430,kitty,i,y,i,y
32_06,37848440,37850330,kitty,d,y,d,y
32_06,37855550,37857600,kitty,q,y,q,y
32_06,37858210,37859290,kitty,q,y,q,y
32_06,37860430,37861450,kitty,d,y,d,y
32_06,37893970,37894970,bush,q,y,q,y
32_06,37905540,37907290,blanket,d,n,d,n
32_06,38024280,38026380,baby,d,y,d,n
32_06,38102230,38106370,hose,q,n,d,n
32_06,38102230,38106370,water,q,n,d,n
32_06,38102230,38106370,water,d,n,d,n
32_06,38155750,38157140,hose,d,n,d,y
32_06,38297330,38298330,saw,d,n,d,n
32_06,38302650,38303660,saw,i,n,i,n
32_06,38573800,38576100,fountain,d,y,d,n
32_06,38573800,38576100,fountain,d,y,d,n
32_06,38622340,38624890,kitty,d,y,d,n
32_06,38622340,38624890,kitty,d,y,d,n
32_06,38806950,38807950,tail,d,y,o,o
32_06,39030290,39032080,language+recording+device,d,y,d,y
32_06,39703610,39704610,head,d,y,d,n
32_06,39837370,39838600,eyes,d,y,d,n
32_06,39839520,39840320,eyes,n,y,n,n
32_06,39844610,39845710,mouth,d,y,d,n
32_06,41761060,41762070,lettuce,d,y,d,n
32_06,41987420,41989080,lettuce,d,y,d,y
32_06,41989080,41989630,lettuce,n,y,n,y
32_06,42006060,42007620,lettuce,i,y,i,y
32_06,42009430,42010240,cup,d,y,d,y
32_06,42012340,42013420,lettuce,d,y,d,y
32_06,42025140,42026250,iceberg+lettuce,d,n,d,y
32_06,42041180,42042180,salad,d,n,d,n
32_06,42041180,42042180,salad,d,n,d,n
32_06,42041180,42042180,salad,d,n,d,n
32_06,42041180,42042180,salad,d,n,d,n
32_06,42042180,42043090,salad,d,n,d,n
32_06,42052400,42055500,olives,d,n,d,n
32_06,42052400,42055500,olives,d,n,d,n
32_06,42090660,42093100,alcohol,d,n,d,n
32_06,42128040,42131060,bottles,d,n,d,n
32_06,42131860,42133800,bottles,q,n,q,n
32_06,42184480,42185500,celery,d,n,d,n
32_06,42256600,42257600,raspberries,d,n,d,n
32_06,42275410,42279340,spit,d,y,d,y
32_06,42351420,42354020,salt,d,n,d,n
32_06,42354020,42355180,fat,d,n,d,n
32_06,42355180,42356180,sugar,d,n,d,n
32_06,42470860,42473200,nubby,q,n,q,n
32_06,42483620,42484440,robin,d,n,q,n
32_06,42484440,42485580,baby,d,n,q,n
32_06,42574590,42577330,lettuce,d,y,d,y
32_06,42586570,42588250,baby,d,y,d,y
32_06,42601300,42603130,rain+baby,d,n,d,n
32_06,42606360,42608050,raindrops,d,n,d,n
32_06,42608050,42610950,babies,d,n,d,n
32_06,42725550,42726550,baby,d,y,d,y
32_06,42831020,42831840,lion+toy,q,y,q,y
32_06,42834470,42836920,lion+toy,q,y,n,y
32_06,42944710,42945940,lettuce,d,y,d,n
32_06,42959370,42959970,squash,d,n,d,n
32_06,42971010,42972360,food,d,y,d,y
32_06,43003680,43005740,recorder+thingy,n,y,o,o
32_06,43079060,43080060,table,n,y,n,y
32_06,43080870,43083980,lettuce,n,y,n,n
32_06,43091650,43092690,kitty+cam,d,n,d,n
32_06,43178070,43179070,sock,q,y,q,n
40_06,25242080,25243470,stairs,d,n,d,y
40_06,25249390,25253870,stairs,d,y,d,y
40_06,25263560,25264930,potty,i,n,i,n
40_06,25268060,25269120,potty,i,n,i,n
40_06,31526390,31527430,counters,i,n,d,n
40_06,32367720,32382960,jingle+bells,q,y,q,y
40_06,32735370,32737950,dishwasher,d,y,q,y
40_06,33259080,33274460,paper,d,y,i,y
40_06,34026440,34027440,frisbee,d,n,d,n
40_06,34072690,34073770,shoes,n,n,n,n
40_06,34204200,34205310,car+seat,d,n,d,n
40_06,34247100,34247900,shoes,i,n,q,n
40_06,34291960,34293340,shoes,i,n,q,n
40_06,35327860,35328870,book,d,y,d,y
40_06,35356840,35357720,book,q,y,q,y
40_06,35357720,35359500,book,d,y,d,y
40_06,35515510,35557650,toys,q,n,q,n
40_06,35581600,35582870,treadmill,d,n,d,n
40_06,35582870,35587970,paci,d,n,d,n
40_06,35587970,35589340,wipes,d,n,d,n
40_06,35587970,35589340,diapers,d,n,d,n
40_06,35627230,35628230,book,d,n,q,y
40_06,35689590,35690690,hair,d,n,d,y
40_06,36033070,36099950,horsey,d,y,d,y
40_06,36651240,36660660,horsey,d,y,d,y
40_06,38180440,38184610,eyes,i,n,i,n
40_06,39410040,39411070,diaper,q,n,q,y
40_06,39768800,39770270,paci,q,n,q,u
40_06,39875060,39877090,strawberry,q,n,o,o
40_06,39891510,39893100,blueberry,d,n,o,o
40_06,39893900,39895320,blueberries,d,n,d,n
40_06,39900960,39901960,pool,q,n,i,n
40_06,39900960,39901960,table,q,n,i,n
40_06,40050700,40094940,berries,d,n,d,n
40_06,40050700,40094940,green+beans,d,n,d,n
40_06,40050700,40094940,turkey+sandwiches,d,n,d,n
40_06,40095540,40138700,poops,n,n,n,n
40_06,40095540,40138700,poop,q,n,q,n
16_06,16840350,16841550,bottle,q,n,q,n
16_06,16897930,16899450,Sophie,d,y,d,y
16_06,16925260,16926680,picture,d,n,d,n
16_06,16927290,16930650,applesauce,d,y,d,y
16_06,16927290,16930650,green+beans,d,y,d,y
16_06,16927290,16930650,Sophie,d,y,d,y
16_06,16934000,16935010,Sophie,q,y,q,y
16_06,16945320,16947230,green+beans,n,y,d,y
16_06,16969120,16971050,green+beans,d,y,d,y
16_06,17033280,17034620,spoon,d,y,d,y
16_06,17039100,17042190,veggies,d,n,d,y
16_06,17044400,17045840,veggies,d,n,d,y
16_06,17047620,17049500,veggies,d,n,d,y
16_06,17049500,17050500,fruits,d,n,d,y
16_06,17059130,17061100,omelette,d,n,d,n
16_06,17059130,17061100,spinach,d,n,d,n
16_06,17080800,17081830,apples,q,y,q,y
16_06,17084450,17085460,apple,q,y,q,y
16_06,17088460,17089520,honeycrisp,n,n,n,y
16_06,17090320,17090920,honeycrisp,n,n,n,y
16_06,17095580,17096800,green+beans,q,y,q,y
16_06,17106360,17107160,bib,d,y,d,y
16_06,17108160,17109430,green+bean,d,n,d,y
16_06,17111130,17111730,bib,n,y,d,y
16_06,17119470,17121580,milk,d,n,d,y
16_06,17143110,17144110,kibbles,d,y,d,y
16_06,17145110,17146420,kibbles,d,y,d,y
16_06,17151600,17152890,rug,d,y,d,y
16_06,17163660,17164820,pictures,n,n,n,y
16_06,17181850,17183480,milk+bottle,d,n,d,y
16_06,17183480,17185680,green+beans,q,n,q,y
16_06,17183480,17185680,milk+bottle,q,n,q,y
16_06,17202130,17203290,milk,d,y,d,y
16_06,17260990,17261990,leprechaun,n,n,d,n
16_06,17277000,17278350,milk,n,y,q,y
16_06,17282390,17284130,milk,n,y,n,y
16_06,17296480,17297690,bottle,q,y,q,y
16_06,17313180,17313980,green+beans,i,y,q,y
16_06,17315820,17319380,face,d,n,d,n
16_06,17336320,17337340,apples,q,y,q,y
16_06,17367960,17369350,fruit,n,y,n,y
16_06,17369350,17370490,fruit,n,y,n,y
16_06,17408760,17410220,applesauce,d,y,q,y
16_06,17417780,17419020,apple+orchard,q,n,q,n
16_06,17421050,17422500,apples,q,y,q,n
16_06,17426070,17427210,cider,d,n,d,n
16_06,17436460,17437500,snow,q,n,q,n
16_06,17462440,17465690,nose,d,y,d,n
16_06,17462440,17465690,green+beans,d,n,d,n
16_06,17471910,17473590,spoon,q,y,q,y
16_06,17475420,17476420,spoon,n,y,n,y
16_06,17493220,17494220,milk,n,y,n,y
16_06,17531400,17532270,bottle,d,y,d,y
16_06,17560000,17561270,apples,d,y,d,y
16_06,17562320,17563920,apples,n,y,d,y
16_06,17630410,17631440,apple,n,y,n,n
16_06,17630410,17631440,apple,n,y,n,n
16_06,17630410,17631440,apple,n,y,n,n
16_06,17693100,17695050,mango,q,n,q,n
16_06,17697360,17699530,alcohol,q,n,d,n
16_06,17704150,17706300,mango,d,n,d,n
16_06,17704150,17706300,ginger+ale,d,n,d,n
16_06,17709430,17710680,milk,d,y,q,y
16_06,17710680,17712170,mango+juice,d,n,d,n
16_06,17712170,17713220,mango,n,n,d,n
16_06,17714950,17718670,mango+nectar,q,n,q,n
16_06,17723420,17725670,ginger+ale,q,n,q,n
16_06,17749970,17750970,bottle,d,y,q,y
16_06,17812150,17813300,apples,n,y,n,n
16_06,17812150,17813300,apples,n,y,n,n
16_06,17812150,17813300,apples,n,y,n,n
16_06,17835450,17837910,apple,d,n,d,y
16_06,17837910,17838910,spoons,d,n,o,o
16_06,17838910,17839730,beans,d,n,d,y
16_06,17869660,17870610,apples,n,y,n,y
16_06,17870610,17871970,apples,n,y,n,y
16_06,17872770,17873770,honeycrisp,n,n,n,y
16_06,17874910,17876290,milk,q,y,n,y
16_06,17874910,17876290,milk,n,y,n,y
16_06,17883430,17885850,hand,d,n,d,y
16_06,17883430,17885850,milk,d,y,d,y
16_06,17948210,17948810,apples,d,y,d,y
16_06,17953900,17955380,green+beans,d,y,d,y
16_06,17956180,17957720,green+beans,n,y,n,y
16_06,17964520,17965120,bowl,d,y,d,n
16_06,17982670,17983670,green+beans,q,y,n,y
16_06,18000270,18002510,diaper+cloths,d,n,d,n
16_06,18003660,18004670,water,d,n,d,n
16_06,18015310,18016320,bib,q,n,q,n
16_06,18021310,18022570,dresser,d,n,d,n
16_06,18026630,18029210,green+beans,d,y,d,y
16_06,18030850,18032190,face,n,n,n,n
16_06,18043550,18044360,spoon,d,y,d,n
16_06,18081930,18084260,milky,s,y,s,y
13_06,37221540,37223480,muscles,d,n,d,n
13_06,37225580,37226400,muscles,d,n,d,n
13_06,37230540,37232580,bed,d,n,d,n
13_06,37233580,37239030,bed,d,n,d,n
13_06,37249650,37251260,carrots,d,n,d,n
13_06,37252270,37253350,chicken,d,n,q,y
13_06,37256720,37258440,oven,d,n,d,n
13_06,37260050,37261290,oven,d,n,d,n
13_06,37265340,37266340,bed,d,n,d,n
13_06,37267620,37268840,chicken,i,n,i,y
13_06,37318430,37321680,oven,d,n,d,y
13_06,37381190,37382810,apple+cider,d,n,i,n
13_06,37382810,37384540,water,d,n,d,n
13_06,37384540,37385580,water,d,n,d,n
13_06,37396070,37397130,rice,q,n,q,y
13_06,37437230,37439440,rice,d,n,d,y
13_06,37441660,37442660,chicken,d,n,n,y
13_06,37441660,37442660,rice,d,n,d,y
13_06,37453240,37454040,rice,d,n,d,y
13_06,37457540,37459750,juice,d,n,d,y
13_06,37459750,37461480,head,d,n,d,n
13_06,37477800,37484290,rice,d,n,d,y
13_06,37510250,37511700,chicken+nuggets,d,n,d,n
13_06,37523830,37526790,rice,d,n,d,y
13_06,37533260,37535220,belly,d,n,d,n
13_06,37557860,37558660,rice,d,n,d,y
13_06,37572830,37574270,bath,q,n,q,n
13_06,37575070,37576260,head,d,y,d,n
13_06,37575070,37576260,sweet+potatoes,d,n,d,n
13_06,37582630,37585680,potato,d,n,d,n
13_06,37594430,37595270,teeth,d,n,d,n
13_06,37615150,37616020,teeth,q,n,q,n
13_06,37617200,37618650,teeth,d,n,d,n
13_06,38073060,38074070,bath,d,n,d,n
13_06,38079910,38081980,bath,q,n,q,n
13_06,38082780,38084340,bath,d,n,d,n
13_06,38490760,38492030,bib,d,y,d,y
13_06,38529730,38531550,food,d,n,d,y
13_06,38990450,38992940,mouth,q,y,q,y
13_06,38990450,38992940,fingers,q,y,q,y
13_06,38993740,38996600,mouth,q,y,q,y
13_06,38993740,38996600,fingers,q,y,q,y
13_06,39048140,39049910,shirt,q,y,d,y
13_06,39050760,39051800,shirt,d,y,d,y
13_06,39052640,39053900,shirt,d,y,d,y
13_06,39247490,39248990,fingers,q,y,q,y
13_06,39422400,39423850,tummy,q,y,q,n
13_06,40121530,40123800,bath,d,n,d,n
13_06,40127470,40128470,bath,d,n,d,n
13_06,40130560,40131740,drink,d,n,d,n
13_06,40135020,40137070,drink,d,n,o,o
13_06,40322370,40323560,bath,d,n,d,n
13_06,40324440,40325090,bath,d,n,d,n
13_06,40360380,40361380,bath,q,n,d,n
15_06,20989280,20990280,antlers,q,n,d,y
15_06,20989280,20990280,antlers,n,n,n,y
15_06,20989280,20990280,antlers,d,n,q,n
15_06,20999930,21001730,pigtails,d,y,d,n
15_06,21001730,21002730,pigtails,n,y,n,n
15_06,21001730,21002730,pigtails,n,y,n,n
15_06,21003730,21004730,pigtails,q,n,q,n
15_06,21006610,21008320,pigtails,d,n,d,n
15_06,21006610,21008320,hair,d,n,d,n
15_06,21008920,21010350,pigtails,d,n,d,n
15_06,21031740,21032780,snake,n,n,n,y
15_06,21032780,21036540,snake,n,n,n,y
15_06,21332200,21333980,button,q,y,q,y
15_06,21766600,21769230,book,d,y,d,n
15_06,22125680,22128800,seat,q,n,q,y
15_06,22136380,22137500,fingers,q,y,d,y
15_06,22147100,22149770,mouth,d,n,d,n
15_06,22147100,22149770,eyes,d,n,d,n
15_06,22202310,22203850,cookie,q,n,q,n
15_06,22243860,22246500,baking+soda,d,n,d,n
